"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","506","10937","CURATING IN GALLERIES & MUSEUM","Lewis,Frank","19","21",""," 3.816"," 3.855","52.6","89.5","10.5","0.0","0.0","2","6","6","5","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","511","3242","PERFORMING ARTS CENTER MGMT","Booher,Doug","21","23",""," 3.810"," 3.784","61.9","85.7","9.5","4.8","0.0","2","11","5","2","2","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","515","12890","FINANCIAL MANAGEMENT FOR ARTS","Woronkowicz,Joanna","17","21",""," 3.659"," 3.796","77.8","76.5","23.5","0.0","0.0","4","1","5","7","1","3","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","550","1002","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","18","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","550","8988","PRACTICUM IN ARTS ADMIN","Starnes,Megan R","0","10","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","551","12146","CULTURAL PLANNING & URBAN DEV","Woronkowicz,Joanna","11","14",""," 3.464"," 3.753","83.3","54.5","45.5","0.0","0.0","3","1","1","4","3","0","2","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","562","8989","LEGAL ISSUES IN THE ARTS","Solotoff,Ari Ben","21","23",""," 3.829"," 3.743","76.2","85.7","14.3","0.0","0.0","2","13","5","0","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","650","1003","SEMINAR IN ARTS ADMINISTRATION","Gahl-Mills,Karen","15","16",""," 3.667"," 3.696","86.7","66.7","33.3","0.0","0.0","1","5","5","0","1","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","680","1004","READINGS IN ARTS ADMIN","Gahl-Mills,Karen","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AADM","AADM-Y","750","1006","INTERNSHIP IN ARTS ADMIN","Bosk,Andy Gregory","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AAST","AAST-A","200","12198","ASIAN AMERICAN LITERATURE","Kwong,Lisa","37","50",""," 3.949"," 3.413","0","97.3","2.7","0.0","0.0","13","24","8","4","1","0","0","0","0","0","0","0","0","0","1","10","2","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AAST","AAST-A","201","11194","ASIAN DIASPORA EXPERIENCE","Kwong,Lisa","38","45",""," 3.932"," 3.458","0","94.7","5.3","0.0","0.0","7","28","6","2","1","0","1","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-A","101","13803","INTRO ANIMAL BEHAVIOR","Barrett,Lisa Pearl","109","127",""," 3.017"," 3.182","41.4","37.6","36.7","21.1","2.8","20","14","16","11","12","15","13","6","10","7","0","2","1","2","6","11","1","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-A","200","8483","ANIMAL BEHAVIOR WORKSHOP","Barrett,Lisa Pearl","27","28",""," 3.641"," 3.233","92.6","77.8","14.8","3.7","0.0","2","14","7","0","2","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-A","301","32806","ANIMAL CONSERVATION SCIENCE","Fudickar,Adam Michael","28","28",""," 3.775"," 3.443","78.6","85.7","7.1","7.1","0.0","0","16","6","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-A","350","9375","ANIMAL BEHAVIOR LABORATORY","Fudickar,Adam Michael","24","24",""," 3.721"," 3.483","62.5","79.2","16.7","0.0","4.2","0","8","8","3","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-A","400","8484","ADV WORKSHOP IN ANIMAL BEHAVR","Barrett,Lisa Pearl","6","7",""," 3.833"," 3.542","83.3","83.3","16.7","0.0","0.0","1","3","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-A","401","12179","TOPICS IN ANIMAL BEHAVIOR","Ketterson,Ellen D.","9","11",""," 3.778"," 3.248","70","77.8","22.2","0.0","0.0","2","2","3","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-A","501","13171","SEM INTEG STDY OF ANM BEH","Sengelaub,Dale R","8","9",""," 4.000"," 3.936","0","100.0","0.0","0.0","0.0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","ABEH","ABEH-X","473","3532","ANIMAL BEHAVIOR INTERNSHIP","Fudickar,Adam Michael","0","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AERO","AERO-A","101","1007","INTRO TO THE AIR FORCE I","Warner,Nick","23","31",""," 3.826"," 3.195","0","95.7","0.0","0.0","0.0","9","22","0","0","0","0","0","0","0","0","0","0","0","1","5","3","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AERO","AERO-A","151","9673","AF LLAB I","O'Neill,Michael P","42","48",""," 4.000"," 3.216","0","100.0","0.0","0.0","0.0","6","42","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AERO","AERO-A","201","1008","TEAM AND LDRSP FUND USAF I","Lu,Hsiao-Wei","14","16",""," 4.000"," 3.135","0","100.0","0.0","0.0","0.0","2","14","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AERO","AERO-A","301","1009","LEADING AND COMM USAF I","O'Neill,Michael P","8","9",""," 4.000"," 3.246","0","100.0","0.0","0.0","0.0","1","3","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AERO","AERO-A","401","1010","NATL SEC PREP ACTV DUTY I","Lu,Hsiao-Wei","7","7",""," 4.000"," 3.269","0","100.0","0.0","0.0","0.0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AFRI","AFRI-A","100","36489","INTRO TO AFRICAN STUDIES","Aherne,Tavy De Lacy","34","39",""," 2.785"," 3.069","0","32.4","32.4","23.5","5.9","7","2","6","3","3","5","3","4","3","1","0","1","1","2","1","4","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AFRI","AFRI-A","500","6737","ADV TOPICS IN AFRICAN STUDIES","Samuelson,Beth Lewis","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AFRI","AFRI-A","650","36491","INTERDISCIPLINARY RESRCH MTHDS","Samuelson,Beth Lewis","6","6",""," 4.000"," 3.898","0","100.0","0.0","0.0","0.0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AFRI","AFRI-A","651","3813","IND RESEARCH/DIRECTED READINGS","Samuelson,Beth Lewis","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AFRI","AFRI-A","731","36252","SEM ON CONTEMPORARY AFRICA","Martinez-Ruiz,Barbaro","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-24-2025"
"FA24","4248","1","Regular Academic Session","AFRI","AFRI-B","101","2157","ELEMENTARY BAMANA I","Sow,Amadou Beidy","30","36",""," 3.870"," 3.104","0","90.0","10.0","0.0","0.0","6","1","20","6","3","0","0","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","01-24-2025"
"FA24","4248","1","Regular Academic Session","AFRI","AFRI-B","201","2158","INTERMEDIATE BAMANA I","Sow,Amadou Beidy","20","21",""," 3.740"," 3.262","0","80.0","20.0","0.0","0.0","1","0","8","8","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","01-24-2025"
